ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,place_au_code,Documented Place Name Widget,Creation Place Widget,Transactions
fd4470b2-708d-5f35-86db-264e25c61206,tg:rubgr:1548,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1548,record identifiers,https://data.rubenianum.be//ark:/86530/fd4470b2-708d-5f35-86db-264e25c61206,object identifier,Handschriften,,,,,,,,
fd4470b2-708d-5f35-86db-264e25c61206,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""60024dcb-7bc5-45e9-8692-c3ae6f9833b2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""da42a4c3-06b2-4185-9fed-0f0a104c95f9"", ""inverseOntologyProperty"": """"}]"
fd4470b2-708d-5f35-86db-264e25c61206,tg:rubgr:1548,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,,,,,
fd4470b2-708d-5f35-86db-264e25c61206,tg:rubgr:1548,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Ad [Addendum] Paulus Bekehrung. Van Dyck: Brazen Serpent on back 'De Verblinding van Saul' naer Pieter Bruegel door een andere hand. [J.C. Ebbinge Wubben], Tekeningen van Eyck tot Rubens, Rotterdam 1948/49, ad N° 80; V. Dyck Exh. Antw. [= Frank van den Wijngaert, Van Dyck tentoonstelling : 350ste verjaring van de geboorte van Antoon van Dyck, Antwerpen] 1949, N° 73; Delacre, Dessin [Maurice Delacre, Le dessin dans l'oeuvre de Van Dyck, Bruxelles: Académie Royale de Belgique, 1934], pp. 30-31, fig. 11 for the van Dyck.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd4470b2-708d-5f35-86db-264e25c61206,tg:rubgr:1548,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gepubliceerd in /als,c:lvd:13255956,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd4470b2-708d-5f35-86db-264e25c61206,tg:rubgr:1548,e73_ExternalRelations,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gepubliceerd in /als,c:lvd:13256400,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd4470b2-708d-5f35-86db-264e25c61206,tg:rubgr:1548,e73_ExternalRelations,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gepubliceerd in /als,c:lvd:616633,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd4470b2-708d-5f35-86db-264e25c61206,tg:rubgr:1548,e73_ExternalRelationsExtras,a::rub.41,ow.link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,online catalogs,221181,https://rkd.nl/nl/explore/images/,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd4470b2-708d-5f35-86db-264e25c61206,tg:rubgr:1548,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Delacre, Maurice",,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd4470b2-708d-5f35-86db-264e25c61206,tg:rubgr:1548,e73_Keywords,2,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ebbinge Wubben, J.C.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
