ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,place_au_code,Documented Place Name Widget,Creation Place Widget,Transactions
6f1029ea-bbcf-5297-9502-68ead5829d46,tg:rubgr:3160,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:3160,record identifiers,https://data.rubenianum.be//ark:/86530/6f1029ea-bbcf-5297-9502-68ead5829d46,object identifier,Handschriften,,,,,,,,
6f1029ea-bbcf-5297-9502-68ead5829d46,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""886e7d77-97a7-449e-b034-34f49a75d53b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e7e681f8-c05e-4734-a6ec-9ae7304f80d0"", ""inverseOntologyProperty"": """"}]"
6f1029ea-bbcf-5297-9502-68ead5829d46,tg:rubgr:3160,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,,,,,
6f1029ea-bbcf-5297-9502-68ead5829d46,tg:rubgr:3160,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>G.K. NAGLER, Neues allgemeines Künstler Lexikon, XI, 1841, citaat p. 121</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f1029ea-bbcf-5297-9502-68ead5829d46,tg:rubgr:3160,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gepubliceerd in /als,c:lvd:13261985,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f1029ea-bbcf-5297-9502-68ead5829d46,tg:rubgr:3160,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nagler, Georg Kaspar",,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f1029ea-bbcf-5297-9502-68ead5829d46,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000003160,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
6f1029ea-bbcf-5297-9502-68ead5829d46,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>5486</priref>
			<number>AFG_090_080</number>
			<content>G.K. NAGLER, Neues allgemeines K&#252;nstler Lexikon, XI, 1841, citaat p. 121</content>
			<object.object_number>AFG_090</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>Referentie</editorial_form>
			<object.title>Lost Pictures &amp; Wrong Attributions to be filed</object.title>
			<keyword>Nagler, Georg Kaspar</keyword>
			<object.creator/>
			<documentation.author>Nagler, Georg Kaspar</documentation.author>
			<input.date>2014-06-12</input.date>
			<edit.date>2014-06-12</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<documentation.shelfmark>e-doc: 1D2_1904_ea_pdfs</documentation.shelfmark>
			<documentation.title>Neues allgemeines K&#252;nstler-Lexikon : oder : Nachrichten von dem Leben und den Werken der Maler, Bildhauer, Baumeister, Kupferstecher, Lithographen, Formschneider, Zeichner, Medailleure, Elfenbeinarbeiter etc.</documentation.title>
			<edit.time>16:52:05</edit.time>
			<input.time>16:51:42</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<documentation.title.article/>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
6f1029ea-bbcf-5297-9502-68ead5829d46,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:3160,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
6f1029ea-bbcf-5297-9502-68ead5829d46,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:3160/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,
6f1029ea-bbcf-5297-9502-68ead5829d46,tg:rubgr:3160,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""98ba6aa5-56cc-508e-be68-198a31fc65b3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9c20c355-ff38-4f74-a19b-fbf4fded8e8b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,
6f1029ea-bbcf-5297-9502-68ead5829d46,tg:rubgr:3160,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_090_080,repository numbers,,,,,,,,,,,,,,,,,
6f1029ea-bbcf-5297-9502-68ead5829d46,tg:rubgr:3160,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_090_080,titles proper,Dutch (language),,,,,,,,,,,,,,
