ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,place_au_code,Documented Place Name Widget,Creation Place Widget,Transactions
013d0163-802e-5683-b848-426bc3506bc4,tg:rubgr:303,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:303,record identifiers,https://data.rubenianum.be//ark:/86530/013d0163-802e-5683-b848-426bc3506bc4,object identifier,Handschriften,,,,,,,,
013d0163-802e-5683-b848-426bc3506bc4,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e1f0cb18-f2a9-40f5-9c5c-ab09455a0463"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0e81ecc6-b69a-42b1-bc8a-89b373c20266"", ""inverseOntologyProperty"": """"}]"
013d0163-802e-5683-b848-426bc3506bc4,tg:rubgr:303,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,,,,,
013d0163-802e-5683-b848-426bc3506bc4,tg:rubgr:303,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>[1 blad] Sprichwörter 8 &amp; 69. [John B.] Knipping, [= Pieter Bruegel de Oude, Amsterdam: Becht, s.d.], citaat p. 6 [Taal, Duits]; Sprichwörter 8. [W.] Vanbeselaere, [= Peter Bruegel en het Nederlandsche manierisme,Tielt: Lannoo, 1944], citaat p. 45 [Taal, Duits].</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013d0163-802e-5683-b848-426bc3506bc4,tg:rubgr:303,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gepubliceerd in /als,c:lvd:790266,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013d0163-802e-5683-b848-426bc3506bc4,tg:rubgr:303,e73_ExternalRelations,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gepubliceerd in /als,c:lvd:110704,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013d0163-802e-5683-b848-426bc3506bc4,tg:rubgr:303,e73_ExternalRelationsExtras,a::rub.10,ow.link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,online catalogs,260959,https://rkd.nl/nl/explore/images/,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013d0163-802e-5683-b848-426bc3506bc4,tg:rubgr:303,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Knipping, John B.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
013d0163-802e-5683-b848-426bc3506bc4,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000000303,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
013d0163-802e-5683-b848-426bc3506bc4,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>2552</priref>
			<number>AFG_006_017</number>
			<content>[1 blad] Sprichw&#246;rter 8 &amp; 69. [John B.] Knipping, [= Pieter Bruegel de Oude, Amsterdam: Becht, s.d.], citaat p. 6 [Taal, Duits]; Sprichw&#246;rter 8. [W.] Vanbeselaere, [= Peter Bruegel en het Nederlandsche manierisme,Tielt: Lannoo, 1944], citaat p. 45 [Taal, Duits].</content>
			<object.object_number>AFG_006</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<class>AFG</class>
			<editorial_form>Notitie</editorial_form>
			<editorial_form>Referentie</editorial_form>
			<object.title>The Netherlandish proverbs</object.title>
			<keyword>Knipping, John B.</keyword>
			<keyword>Vanbeselaere, Walter</keyword>
			<object.creator>Bruegel, Pieter I</object.creator>
			<documentation.author>Knipping, J. Bonfilius</documentation.author>
			<documentation.author>Vanbeselaere, Walter</documentation.author>
			<input.date>2011-09-19</input.date>
			<edit.date>2014-08-22</edit.date>
			<edit.date>2012-01-06</edit.date>
			<edit.date>2012-01-05</edit.date>
			<edit.date>2012-01-05</edit.date>
			<edit.date>2011-11-14</edit.date>
			<edit.date>2011-11-14</edit.date>
			<edit.date>2011-11-14</edit.date>
			<edit.date>2011-11-14</edit.date>
			<edit.date>2011-11-14</edit.date>
			<edit.date>2011-11-14</edit.date>
			<edit.date>2011-09-28</edit.date>
			<edit.date>2011-09-19</edit.date>
			<edit.date>2011-09-19</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<documentation.shelfmark/>
			<documentation.shelfmark/>
			<documentation.title>Pieter Bruegel de Oude</documentation.title>
			<documentation.title>Peter Bruegel en het Nederlandsche manierisme</documentation.title>
			<edit.time>13:51:38</edit.time>
			<edit.time>09:59:17</edit.time>
			<edit.time>13:44:31</edit.time>
			<edit.time>13:43:38</edit.time>
			<edit.time>13:40:16</edit.time>
			<edit.time>13:16:20</edit.time>
			<edit.time>13:14:50</edit.time>
			<edit.time>13:11:56</edit.time>
			<edit.time>13:11:19</edit.time>
			<edit.time>12:24:48</edit.time>
			<edit.time>15:16:07</edit.time>
			<edit.time>15:38:22</edit.time>
			<edit.time>15:37:18</edit.time>
			<input.time>15:35:41</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<documentation.title.article/>
			<documentation.title.article/>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
